source,target,weight
San Pablo De Borbur,Suesca,67
San Pablo De Borbur,Supatá,68
San Pablo De Borbur,Susa,35
San Pablo De Borbur,Sutatausa,50
San Pablo De Borbur,Tabio,81
San Pablo De Borbur,Tausa,54
San Pablo De Borbur,Tenjo,92
San Pablo De Borbur,Tibirita,91
San Pablo De Borbur,Tocancipá,77
San Pablo De Borbur,Topaipí,44
San Pablo De Borbur,Útica,69
San Pablo De Borbur,Vergara,67
San Pablo De Borbur,Villa De San Diego De Ubate,46
San Pablo De Borbur,Villagómez,44
San Pablo De Borbur,Villapinzón,69
San Pablo De Borbur,Villeta,85
San Pablo De Borbur,Yacopí,39
San Pablo De Borbur,Zipaquirá,65
San Pablo De Borbur,Aguada,82
San Pablo De Borbur,Chipatá,66
San Pablo De Borbur,Cimitarra,84
San Pablo De Borbur,Contratación,93
San Pablo De Borbur,El Guacamayo,90
San Pablo De Borbur,Florián,17
San Pablo De Borbur,Gambita,87
San Pablo De Borbur,Guavatá,50
San Pablo De Borbur,Güepsa,69
San Pablo De Borbur,Jesús María,33
San Pablo De Borbur,La Belleza,24
San Pablo De Borbur,Landázuri,84
San Pablo De Borbur,Puente Nacional,48
San Pablo De Borbur,San Benito,80
San Pablo De Borbur,Santa Helena Del Opón,90
San Pablo De Borbur,Suaita,93
San Pablo De Borbur,Vélez,58
San Pablo De Borbur,Honda,89
Santa María,Caloto,87
Santa María,Corinto,79
Santa María,Inzá,74
Santa María,Jambaló,83
Santa María,Miranda,79
Santa María,Padilla,86
Santa María,Paez,97
Santa María,Puerto Tejada,97
Santa María,Silvia,95
Santa María,Toribio,75
Santa María,Totoró,98
Santa María,Agrado,77
Santa María,Aipe,46
Santa María,Algeciras,54
Santa María,Altamira,99
Santa María,Baraya,73
Santa María,Campoalegre,43
Santa María,Colombia,51
Santa María,Garzón,85
Santa María,Gigante,60
Santa María,Hobo,42
Santa María,Iquira,32
Santa María,La Argentina,92
Santa María,La Plata,69
Santa María,Nátaga,49
Santa María,Neiva,35
Santa María,Paicol,60
Santa María,Palermo,17
Santa María,Pital,80
Santa María,Rivera,40
Santa María,Tarqui,94
Santa María,Tello,58
Santa María,Teruel,21
Santa María,Tesalia,45
Santa María,Villavieja,64
Santa María,Yaguará,34
Santa María,California,98
Santa María,Rioblanco,63
Santa María,Florida,84
Santa María,Pradera,84
Santa Rosa De Viterbo,Santa Sofía,71
Santa Rosa De Viterbo,Santana,59
Santa Rosa De Viterbo,Sativanorte,38
Santa Rosa De Viterbo,Sativasur,38
Santa Rosa De Viterbo,Siachoque,49
Santa Rosa De Viterbo,Soatá,58
Santa Rosa De Viterbo,Socha,34
Santa Rosa De Viterbo,Socotá,49
Santa Rosa De Viterbo,Sogamoso,18
Santa Rosa De Viterbo,Sora,62
Santa Rosa De Viterbo,Soracá,57
Santa Rosa De Viterbo,Sotaquirá,32
Santa Rosa De Viterbo,Susacón,50
Santa Rosa De Viterbo,Sutamarchán,76
Santa Rosa De Viterbo,Tasco,24
Santa Rosa De Viterbo,Tibaná,77
Santa Rosa De Viterbo,Tibasosa,14
Santa Rosa De Viterbo,Tinjacá,83
Santa Rosa De Viterbo,Tipacoque,68
Santa Rosa De Viterbo,Toca,38
Santa Rosa De Viterbo,Togüí,57
Santa Rosa De Viterbo,Tópaga,19
Santa Rosa De Viterbo,Tota,44
Santa Rosa De Viterbo,Tunja,59
Santa Rosa De Viterbo,Turmequé,86
Santa Rosa De Viterbo,Tuta,31
Santa Rosa De Viterbo,Tutazá,25
Santa Rosa De Viterbo,Umbita,89
Santa Rosa De Viterbo,Ventaquemada,81
Santa Rosa De Viterbo,Villa De Leyva,65
Santa Rosa De Viterbo,Viracachá,56
Santa Rosa De Viterbo,Zetaquira,68
Santa Rosa De Viterbo,Aguazul,91
Santa Rosa De Viterbo,Chameza,71
Santa Rosa De Viterbo,La Salina,76
Santa Rosa De Viterbo,Nunchía,90
Santa Rosa De Viterbo,Recetor,75
Santa Rosa De Viterbo,Sácama,92
Santa Rosa De Viterbo,Támara,90
Santa Rosa De Viterbo,Tauramena,98
Santa Rosa De Viterbo,Yopal,88
Santa Rosa De Viterbo,La Paz,75
Santa Rosa De Viterbo,Cabrera,84
Santa Rosa De Viterbo,Guachetá,94
Santa Rosa De Viterbo,Villapinzón,97
Santa Rosa De Viterbo,San Miguel,85
Santa Rosa De Viterbo,Aguada,69
Santa Rosa De Viterbo,Aratoca,95
Santa Rosa De Viterbo,Barichara,89
Santa Rosa De Viterbo,Capitanejo,78
Santa Rosa De Viterbo,Carcasí,98
Santa Rosa De Viterbo,Cepitá,96
Santa Rosa De Viterbo,Charalá,41
Santa Rosa De Viterbo,Chima,67
Santa Rosa De Viterbo,Chipatá,75
Santa Rosa De Viterbo,Confines,61
Santa Rosa De Viterbo,Contratación,76
Santa Rosa De Viterbo,Coromoro,40
Santa Rosa De Viterbo,Curití,81
Santa Rosa De Viterbo,El Guacamayo,70
Santa Rosa De Viterbo,Encino,31
Santa Rosa De Viterbo,Enciso,91
Santa Rosa De Viterbo,Galán,96
Santa Rosa De Viterbo,Gambita,37
Santa Rosa De Viterbo,Guapotá,61
Santa Rosa De Viterbo,Guavatá,81
Santa Rosa De Viterbo,Güepsa,67
Santa Rosa De Viterbo,Hato,87
Santa Rosa De Viterbo,Jesús María,94
Santa Rosa De Viterbo,Jordán,93
Santa Rosa De Viterbo,Los Santos,98
Santa Rosa De Viterbo,Macaravita,82
Santa Rosa De Viterbo,Málaga,95
Santa Rosa De Viterbo,Mogotes,69
Santa Rosa De Viterbo,Molagavita,86
Santa Rosa De Viterbo,Ocamonte,54
Santa Rosa De Viterbo,Oiba,51
Santa Rosa De Viterbo,Onzaga,54
Santa Rosa De Viterbo,Palmar,79
Santa Rosa De Viterbo,Palmas Del Socorro,67
Santa Rosa De Viterbo,Páramo,63
Santa Rosa De Viterbo,Pinchote,73
Santa Rosa De Viterbo,Puente Nacional,77
Santa Rosa De Viterbo,San Benito,64
Santa Rosa De Viterbo,San Gil,77
Santa Rosa De Viterbo,San Joaquín,62
Santa Rosa De Viterbo,San José De Miranda,90
Santa Rosa De Viterbo,Santa Helena Del Opón,87
Santa Rosa De Viterbo,Simacota,74
Santa Rosa De Viterbo,Socorro,72
Santa Rosa De Viterbo,Suaita,50
Santa Rosa De Viterbo,Valle De San José,63
Santa Rosa De Viterbo,Vélez,78
Santa Sofía,Santana,40
Santa Sofía,Siachoque,50
Santa Sofía,Sogamoso,74
Santa Sofía,Somondoco,85
Santa Sofía,Sora,23
Santa Sofía,Soracá,40
Santa Sofía,Sotaquirá,38
Santa Sofía,Sutamarchán,8
Santa Sofía,Sutatenza,78
Santa Sofía,Tasco,95
Santa Sofía,Tenza,73
Santa Sofía,Tibaná,50
Santa Sofía,Tibasosa,65
Santa Sofía,Tinjacá,17
Santa Sofía,Toca,50
Santa Sofía,Togüí,25
Santa Sofía,Tópaga,84
Santa Sofía,Tota,70
Santa Sofía,Tunja,33
Santa Sofía,Tununguá,36
Santa Sofía,Turmequé,46
Santa Sofía,Tuta,46
Santa Sofía,Tutazá,91
Santa Sofía,Umbita,56
Santa Sofía,Ventaquemada,37
Santa Sofía,Villa De Leyva,12
Santa Sofía,Viracachá,47
Santa Sofía,Zetaquira,67
Santa Sofía,Albania,34
Santa Sofía,Chameza,96
Santa Sofía,La Paz,51
Santa Sofía,Cajicá,99
Santa Sofía,Carmen De Carupa,52
Santa Sofía,Chocontá,63
Santa Sofía,Cogua,77
Santa Sofía,Cucunubá,54
Santa Sofía,Fúquene,38
Santa Sofía,Gachancipá,85
Santa Sofía,Gachetá,99
Santa Sofía,Guachetá,37
Santa Sofía,Guasca,98
Santa Sofía,Guatavita,89
Santa Sofía,La Palma,95
Santa Sofía,Lenguazaque,46
Santa Sofía,Macheta,70
Santa Sofía,Manta,78
Santa Sofía,Nemocón,77
Santa Sofía,Pacho,88
Santa Sofía,Paime,71
Santa Sofía,Sesquilé,77
Santa Sofía,Simijaca,36
Santa Sofía,Sopó,96
Santa Sofía,Suesca,70
Santa Sofía,Susa,36
Santa Sofía,Sutatausa,58
Santa Sofía,Tausa,65
Santa Sofía,Tibirita,73
Santa Sofía,Tocancipá,89
Santa Sofía,Topaipí,88
Santa Sofía,Villa De San Diego De Ubate,50
Santa Sofía,Villagómez,81
Santa Sofía,Villapinzón,51
Santa Sofía,Yacopí,90
Santa Sofía,Zipaquirá,88
Santa Sofía,Aguada,52
Santa Sofía,Charalá,70
Santa Sofía,Chima,74
Santa Sofía,Chipatá,39
Santa Sofía,Cimitarra,95
Santa Sofía,Confines,81
Santa Sofía,Contratación,65
Santa Sofía,Coromoro,89
Santa Sofía,El Guacamayo,59
Santa Sofía,Encino,72
Santa Sofía,Florián,41
Santa Sofía,Gambita,38
Santa Sofía,Guapotá,74
Santa Sofía,Guavatá,28
Santa Sofía,Güepsa,35
Santa Sofía,Hato,97
Santa Sofía,Jesús María,29
Santa Sofía,La Belleza,43
Santa Sofía,Landázuri,74
Santa Sofía,Ocamonte,87
Santa Sofía,Oiba,67
Santa Sofía,Palmar,96
Santa Sofía,Palmas Del Socorro,84
Santa Sofía,Páramo,90
Santa Sofía,Puente Nacional,19
Santa Sofía,San Benito,46
Santa Sofía,Santa Helena Del Opón,69
Santa Sofía,Simacota,85
Santa Sofía,Socorro,91
Santa Sofía,Suaita,52
Santa Sofía,Valle De San José,96
Santa Sofía,Vélez,33
Santana,Sativanorte,81
Santana,Sativasur,88
Santana,Siachoque,69
Santana,Soatá,91
Santana,Socha,87
Santana,Sogamoso,72
Santana,Sora,54
Santana,Soracá,65
Santana,Sotaquirá,38
Santana,Susacón,89
Santana,Sutamarchán,49
Santana,Tasco,82
Santana,Tibaná,83
Santana,Tibasosa,62
Santana,Tinjacá,57
Santana,Tipacoque,95
Santana,Toca,63
Santana,Togüí,15
Santana,Tópaga,78
Santana,Tota,82
Santana,Tunja,61
Santana,Tununguá,62
Santana,Turmequé,83
Santana,Tuta,53
Santana,Tutazá,68
Santana,Umbita,92
Santana,Ventaquemada,74
Santana,Villa De Leyva,47
Santana,Viracachá,71
Santana,Zetaquira,92
Santana,Albania,58
Santana,La Paz,17
Santana,Cabrera,64
Santana,Carmen De Carupa,91
Santana,Cucunubá,94
Santana,Fúquene,78
Santana,Guachetá,77
Santana,Lenguazaque,86
Santana,Simijaca,73
Santana,Susa,76
Santana,Sutatausa,98
Santana,Villa De San Diego De Ubate,90
Santana,Villapinzón,90
Santana,Aguada,14
Santana,Aratoca,90
Santana,Barichara,71
Santana,Cepitá,97
Santana,Charalá,36
Santana,Chima,33
Santana,Chipatá,16
Santana,Cimitarra,78
Santana,Confines,42
Santana,Contratación,27
Santana,Coromoro,57
Santana,Curití,80
Santana,El Carmen De Chucurí,70
Santana,El Guacamayo,20
Santana,Encino,43
Santana,Florián,61
Santana,Galán,70
Santana,Gambita,24
Santana,Guapotá,34
Santana,Guavatá,28
Santana,Güepsa,9
Santana,Hato,57
Santana,Jesús María,44
Santana,Jordán,84
Santana,La Belleza,57
Santana,Landázuri,46
Santana,Los Santos,87
Santana,Mogotes,74
Santana,Molagavita,97
Santana,Ocamonte,51
Santana,Oiba,30
Santana,Onzaga,78
Santana,Palmar,56
Santana,Palmas Del Socorro,44
Santana,Páramo,51
Santana,Pinchote,60
Santana,Puente Nacional,29
Santana,Puerto Parra,91
Santana,San Benito,8
Santana,San Gil,67
Santana,San Joaquín,79
Santana,San Vicente De Chucurí,91
Santana,Santa Helena Del Opón,34
Santana,Simacota,45
Santana,Socorro,51
Santana,Suaita,15
Santana,Valle De San José,58
Santana,Vélez,21
Santana,Zapatoca,92
Sativanorte,Sativasur,9
Sativanorte,Siachoque,87
Sativanorte,Soatá,22
Sativanorte,Socha,15
Sativanorte,Socotá,31
Sativanorte,Sogamoso,49
Sativanorte,Sora,99
Sativanorte,Soracá,95
Sativanorte,Sotaquirá,68
Sativanorte,Susacón,13
Sativanorte,Tasco,25
Sativanorte,Tibasosa,51
Sativanorte,Tipacoque,33
Sativanorte,Toca,76
Sativanorte,Togüí,86
Sativanorte,Tópaga,41
Sativanorte,Tota,77
Sativanorte,Tunja,97
Sativanorte,Tuta,69
Sativanorte,Tutazá,14
Sativanorte,Viracachá,94
Sativanorte,Chameza,99
Sativanorte,Hato Corozal,84
Sativanorte,La Salina,45
Sativanorte,Nunchía,81
Sativanorte,Pore,96
Sativanorte,Recetor,99
Sativanorte,Sácama,63
Sativanorte,Támara,72
Sativanorte,Yopal,95
Sativanorte,La Paz,93
Sativanorte,Cabrera,75
Sativanorte,San Miguel,50
Sativanorte,Aguada,86
Sativanorte,Aratoca,73
Sativanorte,Barichara,78
Sativanorte,Capitanejo,43
Sativanorte,Carcasí,62
Sativanorte,Cepitá,71
Sativanorte,Cerrito,79
Sativanorte,Charalá,49
Sativanorte,Chima,73
Sativanorte,Chipatá,98
Sativanorte,Confines,61
Sativanorte,Contratación,88
Sativanorte,Coromoro,30
Sativanorte,Curití,61
Sativanorte,El Guacamayo,84
Sativanorte,Encino,39
Sativanorte,Enciso,58
Sativanorte,Galán,87
Sativanorte,Gambita,67
Sativanorte,Guaca,89
Sativanorte,Guapotá,66
Sativanorte,Güepsa,91
Sativanorte,Hato,83
Sativanorte,Jordán,75
Sativanorte,Los Santos,80
Sativanorte,Macaravita,46
Sativanorte,Málaga,63
Sativanorte,Mogotes,48
Sativanorte,Molagavita,57
Sativanorte,Ocamonte,48
Sativanorte,Oiba,59
Sativanorte,Onzaga,25
Sativanorte,Palmar,74
Sativanorte,Palmas Del Socorro,67
Sativanorte,Páramo,57
Sativanorte,Piedecuesta,97
Sativanorte,Pinchote,64
Sativanorte,San Benito,84
Sativanorte,San Gil,63
Sativanorte,San Joaquín,35
Sativanorte,San José De Miranda,58
Sativanorte,Santa Helena Del Opón,99
Sativanorte,Simacota,74
Sativanorte,Socorro,68
Sativanorte,Suaita,68
Sativanorte,Valle De San José,53
Sativanorte,Zapatoca,95
Sativasur,Siachoque,86
Sativasur,Soatá,28
Sativasur,Socha,7
Sativasur,Socotá,21
Sativasur,Sogamoso,46
Sativasur,Soracá,95
Sativasur,Sotaquirá,70
Sativasur,Susacón,18
Sativasur,Tasco,19
Sativasur,Tibasosa,50
Sativasur,Tipacoque,40
Sativasur,Toca,75
Sativasur,Togüí,91
Sativasur,Tópaga,36
Sativasur,Tota,74
Sativasur,Tunja,97
Sativasur,Tuta,69
Sativasur,Tutazá,19
Sativasur,Viracachá,93
Sativasur,Aguazul,99
Sativasur,Chameza,93
Sativasur,Hato Corozal,78
Sativasur,La Salina,39
Sativasur,Nunchía,71
Sativasur,Pore,87
Sativasur,Recetor,92
Sativasur,Sácama,56
Sativasur,Támara,63
Sativasur,Yopal,86
Sativasur,Cabrera,85
Sativasur,San Miguel,56
Sativasur,Aguada,94
Sativasur,Aratoca,82
Sativasur,Barichara,88
Sativasur,Capitanejo,50
Sativasur,Carcasí,67
Sativasur,Cepitá,80
Sativasur,Cerrito,86
Sativasur,Charalá,56
Sativasur,Chima,82
Sativasur,Confines,70
Sativasur,Contratación,96
Sativasur,Coromoro,39
Sativasur,Curití,71
Sativasur,El Guacamayo,92
Sativasur,Encino,46
Sativasur,Enciso,64
Sativasur,Galán,97
Sativasur,Gambita,71
Sativasur,Guaca,97
Sativasur,Guapotá,75
Sativasur,Güepsa,97
Sativasur,Hato,93
Sativasur,Jordán,84
Sativasur,Los Santos,89
Sativasur,Macaravita,50
Sativasur,Málaga,70
Sativasur,Mogotes,58
Sativasur,Molagavita,65
Sativasur,Ocamonte,57
Sativasur,Oiba,67
Sativasur,Onzaga,34
Sativasur,Palmar,83
Sativasur,Palmas Del Socorro,76
Sativasur,Páramo,67
Sativasur,Pinchote,73
Sativasur,San Benito,91
Sativasur,San Gil,73
Sativasur,San Joaquín,45
Sativasur,San José De Miranda,66
Sativasur,Simacota,83
Sativasur,Socorro,77
Sativasur,Suaita,75
Sativasur,Valle De San José,62
Siachoque,Socha,80
Siachoque,Socotá,89
Siachoque,Sogamoso,40
Siachoque,Somondoco,63
Siachoque,Sora,27
Siachoque,Soracá,12
Siachoque,Sotaquirá,33
Siachoque,Sutamarchán,48
Siachoque,Sutatenza,56
Siachoque,Tasco,67
Siachoque,Tenza,50
Siachoque,Tibaná,27
Siachoque,Tibasosa,36
Siachoque,Tinjacá,51
Siachoque,Toca,10
Siachoque,Togüí,56
Siachoque,Tópaga,51
Siachoque,Tota,22
Siachoque,Tunja,18
Siachoque,Tununguá,83
Siachoque,Turmequé,39
Siachoque,Tuta,21
Siachoque,Tutazá,75
Siachoque,Umbita,39
Siachoque,Ventaquemada,36
Siachoque,Villa De Leyva,38
Siachoque,Viracachá,7
Siachoque,Zetaquira,23
Siachoque,Albania,83
Siachoque,Aguazul,81
Siachoque,Chameza,46
Siachoque,Monterrey,76
Siachoque,Recetor,57
Siachoque,Tauramena,73
Siachoque,Yopal,92
Siachoque,La Paz,87
Siachoque,Carmen De Carupa,77
Siachoque,Chocontá,64
Siachoque,Cogua,92
Siachoque,Cucunubá,66
Siachoque,Fúquene,62
Siachoque,Gachala,96
Siachoque,Gachancipá,91
Siachoque,Gachetá,87
Siachoque,Gama,91
Siachoque,Guachetá,53
Siachoque,Guatavita,91
Siachoque,Junín,91
Siachoque,Lenguazaque,58
Siachoque,Macheta,62
Siachoque,Manta,64
Siachoque,Nemocón,87
Siachoque,Sesquilé,81
Siachoque,Simijaca,70
Siachoque,Suesca,77
Siachoque,Susa,66
Siachoque,Sutatausa,75
Siachoque,Tausa,81
Siachoque,Tibirita,57
Siachoque,Tocancipá,97
Siachoque,Ubalá,89
Siachoque,Villa De San Diego De Ubate,69
Siachoque,Villapinzón,50
Siachoque,Aguada,84
Siachoque,Charalá,77
Siachoque,Chima,96
Siachoque,Chipatá,79
Siachoque,Confines,96
Siachoque,Contratación,96
Siachoque,Coromoro,86
Siachoque,El Guacamayo,89
Siachoque,Encino,72
Siachoque,Florián,90
Siachoque,Gambita,48
Siachoque,Guapotá,92
Siachoque,Guavatá,75
Siachoque,Güepsa,72
Siachoque,Jesús María,79
Siachoque,La Belleza,93
Siachoque,Ocamonte,95
Siachoque,Oiba,82
Siachoque,Puente Nacional,67
Siachoque,San Benito,77
Siachoque,Suaita,72
Siachoque,Vélez,77
Soatá,Socha,35
Soatá,Socotá,46
Soatá,Sogamoso,71
Soatá,Sotaquirá,85
Soatá,Susacón,9
Soatá,Tasco,47
Soatá,Tibasosa,72
Soatá,Tipacoque,11
Soatá,Toca,97
Soatá,Togüí,98
Soatá,Tópaga,63
Soatá,Tota,99
Soatá,Tuta,89
Soatá,Tutazá,32
Soatá,Hato Corozal,82
Soatá,La Salina,45
Soatá,Nunchía,94
Soatá,Sácama,64
Soatá,Támara,80
Soatá,La Paz,99
Soatá,Cabrera,67
Soatá,Chitagá,84
Soatá,Silos,97
Soatá,San Miguel,28
Soatá,Aguada,92
Soatá,Aratoca,57
Soatá,Barichara,68
Soatá,Bucaramanga,98
Soatá,Capitanejo,21
Soatá,Carcasí,40
Soatá,Cepitá,53
Soatá,Cerrito,57
Soatá,Charalá,55
Soatá,Chima,74
Soatá,Confines,60
Soatá,Contratación,90
Soatá,Coromoro,33
Soatá,Curití,47
Soatá,El Carmen De Chucurí,98
Soatá,El Guacamayo,88
Soatá,Encino,48
Soatá,Enciso,36
Soatá,Floridablanca,92
Soatá,Galán,78
Soatá,Gambita,81
Soatá,Guaca,68
Soatá,Guapotá,68
Soatá,Hato,78
Soatá,Jordán,61
Soatá,Los Santos,65
Soatá,Macaravita,24
Soatá,Málaga,41
Soatá,Mogotes,36
Soatá,Molagavita,37
Soatá,Ocamonte,46
Soatá,Oiba,64
Soatá,Onzaga,14
Soatá,Palmar,68
Soatá,Palmas Del Socorro,65
Soatá,Páramo,54
Soatá,Piedecuesta,79
Soatá,Pinchote,56
Soatá,San Benito,92
Soatá,San Gil,54
Soatá,San Joaquín,21
Soatá,San José De Miranda,37
Soatá,San Vicente De Chucurí,99
Soatá,Simacota,71
Soatá,Socorro,64
Soatá,Suaita,76
Soatá,Tona,96
Soatá,Valle De San José,47
Soatá,Zapatoca,81
Socha,Socotá,18
Socha,Sogamoso,40
Socha,Sora,96
Socha,Soracá,89
Socha,Sotaquirá,67
Socha,Susacón,25
Socha,Tasco,13
Socha,Tibasosa,45
Socha,Tipacoque,47
Socha,Toca,70
Socha,Togüí,89
Socha,Tópaga,30
Socha,Tota,67
Socha,Tunja,92
Socha,Tuta,65
Socha,Tutazá,20
Socha,Viracachá,88
Socha,Zetaquira,95
Socha,Aguazul,92
Socha,Chameza,86
Socha,Hato Corozal,80
Socha,La Salina,42
Socha,Nunchía,67
Socha,Pore,84
Socha,Recetor,85
Socha,Sácama,58
Socha,Támara,61
Socha,Yopal,80
Socha,Cabrera,90
Socha,San Miguel,64
Socha,Aguada,94
Socha,Aratoca,89
Socha,Barichara,93
Socha,Capitanejo,57
Socha,Carcasí,74
Socha,Cepitá,86
Socha,Cerrito,93
Socha,Charalá,58
Socha,Chima,84
Socha,Confines,73
Socha,Contratación,97
Socha,Coromoro,42
Socha,Curití,77
Socha,El Guacamayo,93
Socha,Encino,47
Socha,Enciso,72
Socha,Gambita,69
Socha,Guapotá,77
Socha,Güepsa,96
Socha,Hato,97
Socha,Jordán,90
Socha,Los Santos,95
Socha,Macaravita,58
Socha,Málaga,77
Socha,Mogotes,64
Socha,Molagavita,72
Socha,Ocamonte,61
Socha,Oiba,69
Socha,Onzaga,41
Socha,Palmar,87
Socha,Palmas Del Socorro,80
Socha,Páramo,71
Socha,Pinchote,78
Socha,San Benito,91
Socha,San Gil,78
Socha,San Joaquín,51
Socha,San José De Miranda,73
Socha,Simacota,86
Socha,Socorro,81
Socha,Suaita,75
Socha,Valle De San José,67
Socotá,Sogamoso,49
Socotá,Sotaquirá,81
Socotá,Susacón,36
Socotá,Tasco,24
Socotá,Tibasosa,56
Socotá,Tipacoque,57
Socotá,Toca,80
Socotá,Tópaga,38
Socotá,Tota,73
Socotá,Tuta,77
Socotá,Tutazá,39
Socotá,Viracachá,97
Socotá,Aguazul,84
Socotá,Chameza,85
Socotá,Hato Corozal,65
Socotá,La Salina,30
Socotá,Nunchía,50
Socotá,Pore,66
Socotá,Recetor,82
Socotá,Sácama,43
Socotá,Támara,42
Socotá,Yopal,68
Socotá,San Miguel,71
Socotá,Capitanejo,65
Socotá,Carcasí,79
Socotá,Cepitá,99
Socotá,Charalá,76
Socotá,Confines,91
Socotá,Coromoro,60
Socotá,Curití,91
Socotá,Encino,66
Socotá,Enciso,80
Socotá,Gambita,86
Socotá,Guapotá,96
Socotá,Macaravita,63
Socotá,Málaga,87
Socotá,Mogotes,79
Socotá,Molagavita,83
Socotá,Ocamonte,79
Socotá,Oiba,87
Socotá,Onzaga,55
Socotá,Palmas Del Socorro,98
Socotá,Páramo,88
Socotá,Pinchote,95
Socotá,San Gil,94
Socotá,San Joaquín,65
Socotá,San José De Miranda,82
Socotá,Socorro,99
Socotá,Suaita,93
Socotá,Valle De San José,84
Sogamoso,Sora,60
Sogamoso,Soracá,50
Sogamoso,Sotaquirá,37
Sogamoso,Susacón,62
Sogamoso,Sutamarchán,77
Sogamoso,Sutatenza,94
Sogamoso,Tasco,27
Sogamoso,Tenza,89
Sogamoso,Tibaná,68
Sogamoso,Tibasosa,10
Sogamoso,Tinjacá,83
Sogamoso,Tipacoque,82
Sogamoso,Toca,30
Sogamoso,Togüí,66
Sogamoso,Tópaga,11
Sogamoso,Tota,27
Sogamoso,Tunja,54
Sogamoso,Turmequé,79
Sogamoso,Tuta,28
Sogamoso,Tutazá,40
Sogamoso,Umbita,79
Sogamoso,Ventaquemada,75
Sogamoso,Villa De Leyva,66
Sogamoso,Viracachá,47
Sogamoso,Zetaquira,54
Sogamoso,Aguazul,73
Sogamoso,Chameza,53
Sogamoso,La Salina,80
Sogamoso,Monterrey,92
Sogamoso,Nunchía,81
Sogamoso,Recetor,56
Sogamoso,Sácama,93
Sogamoso,Támara,85
Sogamoso,Tauramena,80
Sogamoso,Yopal,72
Sogamoso,La Paz,89
Sogamoso,Fúquene,99
Sogamoso,Guachetá,91
Sogamoso,Lenguazaque,97
Sogamoso,Tibirita,97
Sogamoso,Villapinzón,90
Sogamoso,Aguada,83
Sogamoso,Capitanejo,92
Sogamoso,Charalá,59
Sogamoso,Chima,85
Sogamoso,Chipatá,87
Sogamoso,Confines,79
Sogamoso,Contratación,92
Sogamoso,Coromoro,58
Sogamoso,Curití,99
Sogamoso,El Guacamayo,86
Sogamoso,Encino,50
Sogamoso,Gambita,48
Sogamoso,Guapotá,79
Sogamoso,Guavatá,90
Sogamoso,Güepsa,79
Sogamoso,Macaravita,95
Sogamoso,Mogotes,87
Sogamoso,Ocamonte,73
Sogamoso,Oiba,68
Sogamoso,Onzaga,70
Sogamoso,Palmar,97
Sogamoso,Palmas Del Socorro,86
Sogamoso,Páramo,82
Sogamoso,Pinchote,92
Sogamoso,Puente Nacional,85
Sogamoso,San Benito,78
Sogamoso,San Gil,95
Sogamoso,San Joaquín,79
Sogamoso,Simacota,92
Sogamoso,Socorro,91
Sogamoso,Suaita,66
Sogamoso,Valle De San José,82
Sogamoso,Vélez,88
Somondoco,Sora,66
Somondoco,Soracá,59
Somondoco,Sotaquirá,93
Somondoco,Sutamarchán,77
Somondoco,Sutatenza,6
Somondoco,Tenza,12
Somondoco,Tibaná,38
Somondoco,Tibasosa,98
Somondoco,Tinjacá,72
Somondoco,Toca,74
Somondoco,Tota,73
Somondoco,Tunja,61
Somondoco,Turmequé,38
Somondoco,Tuta,83
Somondoco,Umbita,29
Somondoco,Ventaquemada,47
Somondoco,Villa De Leyva,74
Somondoco,Viracachá,56
Somondoco,Zetaquira,46
Somondoco,Chameza,69
Somondoco,Monterrey,60
Somondoco,Recetor,80
Somondoco,Tauramena,75
Somondoco,Cajicá,65
Somondoco,Caqueza,84
Somondoco,Carmen De Carupa,67
Somondoco,Chía,70
Somondoco,Chipaque,94
Somondoco,Choachí,68
Somondoco,Chocontá,34
Somondoco,Cogua,60
Somondoco,Cota,76
Somondoco,Cucunubá,48
Somondoco,El Rosal,89
Somondoco,Fomeque,73
Somondoco,Fosca,91
Somondoco,Funza,90
Somondoco,Fúquene,62
Somondoco,Gachala,33
Somondoco,Gachancipá,48
Somondoco,Gachetá,27
Somondoco,Gama,29
Somondoco,Guachetá,54
Somondoco,Guasca,50
Somondoco,Guatavita,44
Somondoco,Guayabetal,92
Somondoco,Junín,31
Somondoco,La Calera,62
Somondoco,La Mesa,96
Somondoco,Lenguazaque,49
Somondoco,Macheta,23
Somondoco,Madrid,95
Somondoco,Manta,12
Somondoco,Medina,50
Somondoco,Nemocón,50
Somondoco,Pacho,82
Somondoco,Paime,91
Somondoco,Paratebueno,61
Somondoco,Quetame,83
Somondoco,Sesquilé,41
Somondoco,Simijaca,75
Somondoco,Soacha,96
Somondoco,Sopó,56
Somondoco,Subachoque,82
Somondoco,Suesca,43
